RBD;DV_RBD;NOM_RBD;RBD_A1;RBD_A2;COD_DEPE;COD_DEPE2;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;RURAL_RBD;EFECTIVR;SUPERAR;INICIAR;MEJORAR;INTEGRAR;IGUALDR;CLUSTER;INDICER;SEL2020_25;SEL2020_35;SEL
14629;3;COLEGIO CASTELIANO; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0;43,716546;54,702316;95,12;100;84,416667;93,407682;532;63,969494;2;2;3
14630;7;ESCUELA DE PARVULOS HAPPY KIDS; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0;42,498843;54,437429;0;96,666667;0;92,875155;511;53,332919;2;2;3
14631;5;ESCUELA DE PARVULOS SANTA TERESITA; ; ;3;2;5;51;5102;CASABLANCA;53;VALPARAÍSO;0;38,8062;54,639341;65,054545;100;59,4;92,875155;512;58,963116;2;2;3
14636;6;COLEGIO DE LENGUAJE EVERITO; ; ;3;2;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;0; ; ;92,5;100;100;95,250103;551;95,728636;2;1;2
14637;4;COLEGIO HYATT; ; ;3;2;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;0;49,781784;60,297479;75,63;100;65,633333;93,033595;511;65,589412;2;1;2
14638;2;ESC.DE TRAST.DE LA COMUNIC.YAMANKI; ; ;3;2;5;57;5701;SAN FELIPE;52;LOS ANDES;0; ; ;0;100;0;92,083506;551;63,595347;2;2;3
14639;0;COLEGIO GHERARDELLI; ; ;3;2;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;0;33,743418;54,559918;85,52;100;43,916667;93,797925;511;57,724419;2;2;3
14641;2;COLEGIO PAULA VIVANCO; ; ;3;2;5;58;5802;LIMACHE;51;QUILLOTA;0;46,729154;46,612666;90;100;100;89,539395;531;62,44;2;2;3
14642;0;COLEGIO CRISTIANO EMBAJADORES DEL REY; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0;42,279954;62,605341;76,86;100;41,583333;95,202632;531;62,808424;2;2;3
14643;9;CASABLANCA BILINGUAL SCHOOL; ; ;3;2;5;51;5102;CASABLANCA;53;VALPARAÍSO;0;38,714928;56,83891;91,57;100;76;95,148353;532;62,466256;2;2;3
14645;5;ESCUELA SANTA MARIA DE LA ESPERANZA; ; ;3;2;5;56;5601;SAN ANTONIO;54;SAN ANTONIO;0; ; ;77,25;100;78,575;95,250103;551;90,053637;2;2;3
14649;8;COLEGIO SAN FRANCISCO DE ASIS; ; ;3;2;5;55;5502;CALERA;51;QUILLOTA;0;29,621634;61,64352;85,265;100;65,5;95,324547;513;59,58249;2;2;3
14654;4;NUEVO COLEGIO CAMBRIDGE; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0;45,529191;53,83111;52,405;100;39,25;79,666024;532;56,551837;2;2;3
14655;2;ESCUELA ESPECIAL AMOR Y ESPERANZA; ; ;3;2;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;0; ; ;96,6625;100;99;100;551;99,285;1;2;1
14658;7;CTRO.ESTIMULAC.DEL LENGUAJE ANTIYAL; ; ;3;2;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;0; ; ;0;100;0;92,083506;551;63,595347;2;2;3
14659;5;COLEGIO NAHUEN DE QUILPUÉ; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0;36,329679;57,357909;69,11;86,666667;42,033333;91,219312;532;57,552044;2;2;3
14662;5;C E D I P; ; ;3;2;5;55;5501;QUILLOTA;51;QUILLOTA;0; ; ;94,325;100;92,75;100;551;97,991429;1;2;1
14663;3;ESCUELA ESPECIAL ARAMDA; ; ;3;2;5;55;5501;QUILLOTA;51;QUILLOTA;0; ; ;58,7;100;42,533333;95,250103;551;81,724827;2;2;3
14664;1;ESCUELA PARVULOS MUNDO FELIZ; ; ;3;2;5;54;5401;LA LIGUA;51;QUILLOTA;0;42,498843;54,437429;0;100;0;92,875155;511;53,399586;2;2;3
14666;8;COLEGIO ESPECIAL DE LENGUAJE LOS CAPULLITOS; ; ;3;2;5;55;5502;CALERA;51;QUILLOTA;0; ; ;88,8375;100;71,75;92,083506;551;89,074632;2;2;3
14669;2;ESCUELA DE PARVULOS GOTITA DE LUNA; ; ;3;2;5;56;5601;SAN ANTONIO;54;SAN ANTONIO;0;38,8062;54,639341;62,063636;100;61,6;92,875155;512;58,893662;2;2;3
14670;6;COLEGIO SAN SEBASTIAN; ; ;3;2;5;53;5301;LOS ANDES;52;LOS ANDES;0;50,725549;50,173676;85,8;100;84,3;92,304542;531;64,487082;2;2;3
14671;4;COLEGIO TIERRA DEL FUEGO; ; ;3;2;5;55;5501;QUILLOTA;51;QUILLOTA;0;50,150358;49,664497;98,8;100;83,916667;92,264288;532;64,883668;2;1;2
14672;2;COLEGIO BLAISE PASCAL; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0;31,293763;49,407537;76,96;100;38,683333;91,969672;511;54,197897;2;2;3
14673;0;COLEGIO NUEVA ERA SIGLO XXI QUILLOTA; ; ;3;2;5;55;5501;QUILLOTA;51;QUILLOTA;0;44,666108;50,19634;86,36;100;73;92,445251;532;61,75099;2;2;3
14674;9;COLEGIO NUEVO MILENIO; ; ;3;2;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;0;43,149308;51,372662;76,93;100;59,666667;95,817942;531;61,02867;2;2;3
14675;7;COLEGIO SAN SEBASTIAN DE AKIVI; ; ;3;2;5;52;5201;ISLA DE PASCUA;53;VALPARAÍSO;0;37,01163;54,559928;0;100;0;90,16991;532;50,808463;2;2;3
14676;5;COLEGIO CANEC VALPARAISO; ; ;3;2;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;0; ; ;0;100;0;48,405079;551;36,140335;2;2;3
14677;3;COLEGIO CAPITAN ARTURO PRAT CHACON; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0;43,514656;55,045532;0;100;0;88,695059;531;53,026085;2;2;3
14678;1;ESCUELA JUAN DE SAAVEDRA; ; ;6;5;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;0;21,043019;49,11255;78,665;100;53,333333;89,653301;513;50,647724;2;2;3
14681;1;ESCUELA DE PARVULOS PEQUEGENIOS; ; ;3;2;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;0;42,498843;54,437429;71,845455;100;70,6;92,875155;511;61,240313;2;2;3
14685;4;COLEGIO CENTILEN; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0; ; ;98,8125;100;98,75;95,250103;551;96,632208;1;2;1
14687;0;COLEGIO GEA; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0;47,736762;55,213606;86,56;100;59,166667;94,928386;531;64,15859;2;2;3
14690;0;ESC DE PARVULOS MI PEQUENO CLUB; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0;42,498843;54,437429;69,909091;100;32,75;92,875155;511;59,231632;2;2;3
14692;7;ESC.ESPEC.DE LENGUAJE NOGALES; ; ;3;2;5;55;5506;NOGALES;51;QUILLOTA;0; ; ;0;100;0;92,083506;551;63,595347;2;2;3
14693;5;ESCUELA DE LENGUAJE AMANKAY; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0; ; ;84,8875;100;97,5;100;551;97,052143;1;2;1
14695;1;ESCUELA DE PARVULOS PINIPON; ; ;3;2;5;54;5401;LA LIGUA;51;QUILLOTA;0;42,498843;54,437429;0;100;0;92,875155;511;53,399586;2;2;3
14697;8;LICEO BICENTENARIO CORDILLERA DE SAN FELIPE; ; ;2;1;5;57;5701;SAN FELIPE;52;LOS ANDES;0;45,606947;56,715183;100;100;99,583333;94,53402;533;66,531473;1;2;1
14698;6;ESCUELA DE LENGUAJE LAS VEGAS; ; ;3;2;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;0; ; ;0;100;0;92,083506;551;63,595347;2;2;3
14699;4;COLEGIO FENIX; ; ;3;2;5;56;5601;SAN ANTONIO;54;SAN ANTONIO;0;54,291776;51,796506;88,34;100;95,833333;93,809325;532;67,321097;1;2;1
14702;8;ESCUELA DE LENGUAJE OTE MOANA; ; ;3;2;5;57;5701;SAN FELIPE;52;LOS ANDES;0; ; ;83,0125;100;66,4;95,250103;551;89,302208;2;2;3
14703;6;THE KINGSTOWN SCHOOL; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0;49,910688;49,276359;67,71;100;48,25;95,304645;531;61,706457;2;2;3
14705;2;ESC.DE LENG. SEMBRANDO PALABRAS; ; ;3;2;5;57;5701;SAN FELIPE;52;LOS ANDES;0; ; ;77,8875;100;85;95,250103;551;91,080779;2;2;3
14706;0;COLEGIO SAN FRANCISCO; ; ;3;2;5;58;5802;LIMACHE;51;QUILLOTA;0;28,917695;49,800144;91,04;100;76,5;92,934639;513;56,376608;2;2;3
14708;7;ESC ESTER DE LA TORRE VILLARROEL; ; ;3;2;5;58;5802;LIMACHE;51;QUILLOTA;0; ; ;0;100;0;92,083506;551;63,595347;2;2;3
14709;5;ESCUELA DE LENGUAJE Y PÁRVULOS MARÍA MADRE; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0; ; ;85,0375;100;76,25;95,250103;551;91,056494;2;2;3
14711;7;CTRO DE ESTUDIOS ALONSO DE ERCILLA; ; ;3;2;5;56;5601;SAN ANTONIO;54;SAN ANTONIO;0;36,449839;54,968483;0;100;0;78,543109;533;48,1571;2;2;3
14716;8;PAN AMERICAN COLLEGE VINA DEL MAR; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0;51,086145;54,175389;81,29;100;63,333333;92,4172;531;64,446833;2;2;3
14717;6;COLEGIO LAS AMERICAS; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0;44,636997;55,851757;92,7;100;98,333333;94,128121;531;65,341034;2;2;3
14718;4;COLEGIO PRINCIPE DE ASTURIAS; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0;29,704497;58,269816;89,06;96,666667;64,916667;94,204692;511;58,554011;2;2;3
14719;2;MATURANA SCHOOL; ; ;3;2;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;0;33,098406;64,925064;0;100;0;87,130925;512;51,594232;2;2;3
14720;6;LICEO GASTRONOMIA Y TURISMO; ; ;1;1;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0;36,119721;59,736013;81,309091;100;65,25;89,923525;532;60,014601;2;2;3
14721;4;ESC.DE LENGUAJE NUEVO AMANECER; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0; ; ;0;96,666667;0;92,083506;551;63,404871;2;2;3
14723;0;ESCUELA DE PARVULOS SOLRIE; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0;42,498843;54,437429;0;100;0;92,875155;511;53,399586;2;2;3
14726;5;ESCUELA DE LENGUAJE ARTYLEN; ; ;3;2;5;54;5401;LA LIGUA;51;QUILLOTA;0; ; ;89,325;100;98,75;95,250103;551;95,005779;2;1;2
14727;3;ESCUELA DE PARVULOS NENITA; ; ;3;2;5;55;5502;CALERA;51;QUILLOTA;0;34,007957;54,901404;50,445455;100;54,4;92,875155;513;56,134599;2;2;3
14730;3;ESC. DE LENGUAJE ARINGA POKI; ; ;3;2;5;57;5701;SAN FELIPE;52;LOS ANDES;0; ; ;75,0625;100;83,5;100;551;93,367857;2;2;3
14731;1;CTRO INTEG EDUC.NTRA.SRA.DEL ENCUENTRO; ; ;3;2;5;55;5503;HIJUELAS;51;QUILLOTA;0; ; ;69,85625;100;44;100;551;86,8325;2;2;3
14733;8;ESCUELA DE LENGUAJE SAN BENITO; ; ;3;2;5;55;5501;QUILLOTA;51;QUILLOTA;0; ; ;64,51875;100;46,85;92,083506;551;81,348561;2;2;3
14735;4;ESCUELA DE PARVULOS TIA LUZ; ; ;3;2;5;54;5401;LA LIGUA;51;QUILLOTA;0;42,498843;54,437429;0;100;0;92,875155;511;53,399586;2;2;3
14736;2;JARDIN INFANTIL MI OSITO; ; ;3;2;5;56;5604;EL QUISCO;54;SAN ANTONIO;0;38,8062;54,639341;76,890909;100;74,4;97,840956;512;61,515774;2;2;3
14737;0;CTRO EDUCAT INTEGRAL RAYEN; ; ;3;2;5;55;5503;HIJUELAS;51;QUILLOTA;0;38,440956;37,616799;41,61;100;34,766667;91,145171;512;51,042728;2;2;3
14738;9;JARDIN INFANTIL TRES OSITOS; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0;38,8062;54,639341;0;100;0;92,875155;512;52,089844;2;2;3
14739;7;ESCUELA DE LENGUAJE TRIGAL; ; ;3;2;5;57;5701;SAN FELIPE;52;LOS ANDES;0; ; ;84,1125;100;98,75;95,250103;551;94,112208;2;2;3
14742;7;ESCUELA DE LENGUAJE PALABRITAS; ; ;3;2;5;55;5501;QUILLOTA;51;QUILLOTA;0; ; ;73,8125;100;95;92,083506;551;89,820346;2;2;3
14747;8;JARDIN INFANTIL MI PEQUENO MUNDO; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0;38,8062;54,639341;73,190909;100;65,8;92,875155;512;59,771298;2;2;3
14748;6;JARDIN INFANTIL ABRACADABRA; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0;42,498843;54,437429;51,854545;100;47,75;92,875155;511;58,898359;2;2;3
14750;8;COLEGIO GREENLAND SAN FELIPE; ; ;3;2;5;57;5701;SAN FELIPE;52;LOS ANDES;0;61,893613;53,164467;80,85;96,666667;82,416667;93,963786;531;69,363887;1;2;1
14751;6;COLEGIO EL ROBLE DE SANTO DOMINGO; ; ;3;2;5;56;5606;SANTO DOMINGO;54;SAN ANTONIO;0;46,092558;53,172306;80,74;100;55,666667;94,927321;531;62,454236;2;2;3
14753;2;COLEGIO MONTEALEGRE; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0;47,866054;56,464718;57,865;96,666667;31,266667;92,40215;511;60,817601;2;2;3
14755;9;ESCUELA DE LENGUAJE MIS VIOLETAS; ; ;3;2;5;53;5301;LOS ANDES;52;LOS ANDES;0; ; ;71,08125;100;62;95,250103;551;86,628279;2;2;3
14759;1;COLEGIO ADULTOS ALICIA MONCKEBERG; ; ;3;2;5;56;5603;CARTAGENA;54;SAN ANTONIO;0;45,529191;53,83111;62,13;96,666667;50;75,314023;532;56,64873;2;2;3
14760;5;COLEGIO PADRE ZANANDREA; ; ;3;2;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;0;40,734307;53,309789;75,49;100;74,666667;89,175876;512;59,87986;2;2;3
14761;3;COLEGIO DE ADULTOS ISAAC NEWTON; ; ;3;2;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;0;45,529191;53,83111;65,37;96,666667;52;80,888098;532;58,169426;2;2;3
14765;6;ESCUELA DE LENGUAJE RAYEN; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0; ; ;97,1875;100;98,75;95,250103;551;96,353636;1;2;1
14766;4;ESC. DE LENGUAJE TERRANOVA; ; ;3;2;5;57;5705;PUTAENDO;52;LOS ANDES;0; ; ;95,8125;100;100;95,250103;551;96,296494;1;2;1
14767;2;ESCUELA DE LENGUAJE PAIDEIA; ; ;3;2;5;57;5706;SANTA MARÍA;52;LOS ANDES;0; ; ;0;100;0;92,083506;551;63,595347;2;2;3
14769;9;CTRO.ESTIM.DEL LENG.NUEVA ESPERANZA; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0; ; ;91,2375;100;98,75;95,250103;551;95,333636;2;1;2
14770;2;COL.PRECURSOR FRANCISCO DE MIRANDA; ; ;3;2;5;55;5501;QUILLOTA;51;QUILLOTA;0;56,436869;55,120969;74,12;100;78,35;91,004076;532;66,701109;1;2;1
14773;7;COLEGIO GUARDIAMARINA RIQUELME; ; ;3;2;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;0;47,209986;52,928679;80,87;100;74,166667;92,267965;532;63,14721;2;2;3
14774;5;ESCUELA DE LENGUAJE SAN FRANCISCO; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0; ; ;80,7875;100;76,25;95,250103;551;90,327922;2;2;3
14775;3;COLEGIO MONTESOL 2; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0;47,140728;49,757196;73,535;100;52,416667;94,988299;531;61,304443;2;2;3
14778;8;COLEGIO SAN NICOLAS; ; ;3;2;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;0;42,695181;56,883559;91,8;100;94;87,722034;533;63,231461;1;2;1
14779;6;COLEGIO MAR ABIERTO; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0;43,913658;48,397616;88,03;100;74,75;94,839537;531;61,683384;2;2;3
14781;8;ESC.DE LENGUAJE PALABRAS MAGICAS; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0; ; ;0;100;0;92,083506;551;63,595347;2;2;3
14782;6;COLEGIO ANTUMAPU; ; ;3;2;5;55;5502;CALERA;51;QUILLOTA;0;49,10393;55,218115;81,05;100;68,966667;91,520435;533;64,075355;1;2;1
14783;4;COLEGIO NUEVA ERA SIGLO XXI; ; ;3;2;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;0;44,701229;52,362047;91,97;100;70,916667;94,978089;531;63,160041;2;2;3
14785;0;CENTRO CAID LTDA. CABILDO; ; ;3;2;5;54;5402;CABILDO;51;QUILLOTA;0; ; ;93,675;100;72,75;95,250103;551;92,037208;2;2;3
14787;8;ESC.TRAST. LENGUAJE RAYITO DE SOL; ; ;3;2;5;57;5703;LLAILLAY;52;LOS ANDES;0; ; ;74,7875;100;50,65;95,250103;551;85,642208;2;2;3
14788;5;COLEGIO PAPA JUAN PABLO II; ; ;3;2;5;56;5601;SAN ANTONIO;54;SAN ANTONIO;0;39,31965;61,324165;56,58;100;38,95;91,948122;533;59,289923;2;2;3
14789;3;ESC. ESPECIAL VIDA NUEVA ELIM; ; ;3;2;5;56;5601;SAN ANTONIO;54;SAN ANTONIO;0; ; ;88,7;100;88;100;551;96,348571;1;2;1
14790;7;COLEGIO SAINT-LAWRENCE; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0;46,375549;54,96831;78,79;100;62,4;91,000334;532;62,417553;2;2;3
14791;5;COL.DE ADULTOS ELEUTERIO RAMIREZ; ; ;3;2;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;0;45,529191;53,83111;58,35;100;33;88,383944;532;58,513979;2;2;3
14793;1;ESCUELA DE LENGUAJE ALONQUEO; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0; ; ;95,5125;100;98,75;95,250103;551;96,066494;1;2;1
14796;6;COLEGIO SOL DE AMERICA; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0;50,712534;52,877194;0;100;0;66,745452;531;50,253251;2;2;3
14798;2;ESCUELA DE LENGUAJE CAICURA; ; ;3;2;5;57;5701;SAN FELIPE;52;LOS ANDES;0; ; ;81,2625;100;83;92,083506;551;89,383204;2;2;3
14799;0;CTRO. DE RECURSOS ALTAVIDA; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0; ; ;90,4625;100;69,75;100;551;94,043572;2;2;3
14800;8;COLEGIO ESPECIAL ARMONIA; ; ;3;2;5;55;5502;CALERA;51;QUILLOTA;0; ; ;95,425;100;98,75;100;551;99,037143;1;2;1
14801;6;COLEGIO LAS PALMAS; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0;44,172093;54,309627;66,59;100;66,683333;92,317167;513;61,189713;2;1;2
14802;4;ESCUELA DE LENGUAJE ARCOIRIS; ; ;3;2;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;0; ; ;93,3875;100;98,75;95,250103;551;95,702208;2;1;2
14803;2;ESC. ESP. DE LENGUAJE Y PARVULOS SONRISAS; ; ;3;2;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;0; ; ;71,1125;100;76,75;95,250103;551;88,740779;2;2;3
14804;0;COLEGIO SAN BLAS; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0;35,946016;55,763884;100;100;100;91,038317;512;61,942343;2;2;3
14805;9;COLEGIO EL QUISCO; ; ;2;1;5;56;5604;EL QUISCO;54;SAN ANTONIO;0;32,449243;59,985205;80,88;100;47,666667;94,333252;512;58,791526;2;2;3
14806;7;ESC.DE PARVULOS ARBOL DE LA VIDA; ; ;3;2;5;56;5601;SAN ANTONIO;54;SAN ANTONIO;0;38,8062;54,639341;0;100;0;96,65748;512;52,921955;2;2;3
14808;3;CTRO.EDUC.INTEG.ALGUIEN DENTRO DE MI; ; ;3;2;5;55;5501;QUILLOTA;51;QUILLOTA;0; ; ;83,375;100;49;100;551;89,864286;2;2;3
14809;1;ESCUELA DE LENGUAJE SAN RAFAEL; ; ;3;2;5;58;5802;LIMACHE;51;QUILLOTA;0; ; ;97;100;64,75;95,250103;551;91,464351;2;2;3
14810;5;COLEGIO DE LENGUAJE AYELEN; ; ;3;2;5;55;5502;CALERA;51;QUILLOTA;0; ; ;80,475;100;56,675;95,250103;551;87,477922;2;2;3
14811;3;ESCUELA DE LENGUAJE PAICAVI; ; ;3;2;5;53;5304;SAN ESTEBAN;52;LOS ANDES;0; ; ;78,625;100;73,75;95,250103;551;89,600065;2;2;3
14818;0;COLEGIO NUMANCIA; ; ;3;2;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;0;55,619261;59,235249;83,22;100;99,216667;93,047289;531;69,589433;1;2;1
14819;9;COLEGIO CERVANTINO; ; ;3;2;5;57;5705;PUTAENDO;52;LOS ANDES;0;45,974634;56,233111;91,59;100;74,166667;94,829915;532;64,8222;2;1;2
14820;2;COLEGIO SANTA MARIA COLLEGE; ; ;3;2;5;57;5706;SANTA MARÍA;52;LOS ANDES;0;37,360615;49,593752;100;100;90,333333;95,455119;533;61,226471;2;1;2
14822;9;COLEGIO ALBORADA DEL MAR; ; ;3;2;5;51;5103;CONCÓN;53;VALPARAÍSO;0;52,384132;53,387437;85,8;100;97,833333;92,736993;533;66,772416;1;2;1
14823;7;COLEGIO ANTONIO ZANOLETTI; ; ;3;2;5;54;5403;PAPUDO;51;QUILLOTA;0;46,114901;53,122152;70,83;93,333333;51,316667;94,1565;532;61,333446;2;2;3
14824;5;COLEGIO EVEREST CENTRAL; ; ;3;2;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;0;45,910508;57,454902;87,68;100;95,5;93,370793;511;65,651635;2;1;2
14825;3;NUEVO COLEGIO PART. DE CARTAGENA; ; ;3;2;5;56;5603;CARTAGENA;54;SAN ANTONIO;0;32,633115;46,468919;76,065;100;66,416667;93,90407;533;55,629178;2;2;3
14828;8;ESC.ESTIMUL.LENG. PEQUENAS VOCES; ; ;3;2;5;55;5506;NOGALES;51;QUILLOTA;0; ; ;83,725;100;66,75;92,083506;551;87,483918;2;2;3
14829;6;ESCUELA MULTIDEFICIT AMANECER; ; ;2;1;5;51;5105;PUCHUNCAVÍ;53;VALPARAÍSO;0; ; ;95,4;100;91,5;100;551;97,997143;1;2;1
14832;6;ESC.ESP.DE LENGUAJE DIVINA MISERICORDIA; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0; ; ;87,3625;100;98,75;95,250103;551;94,669351;2;1;2
14833;4;ESC. ESPEC.DE LENGUAJE PRINCIPITO; ; ;3;2;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;0; ; ;91,3125;100;98,75;95,250103;551;95,346494;2;1;2
14836;9;ESCUELA ESP. DE LENGUAJE YIREH; ; ;3;2;5;58;5802;LIMACHE;51;QUILLOTA;0; ; ;78,525;100;49,75;95,250103;551;86,154351;2;2;3
14837;7;JARDIN INFANTIL BURBUJITAS; ; ;3;2;5;55;5502;CALERA;51;QUILLOTA;0;34,007957;54,901404;70,604545;100;78,4;92,875155;513;58,544144;2;2;3
14838;5;PARVULARIO EL OLIVITO; ; ;3;2;5;55;5503;HIJUELAS;51;QUILLOTA;0;34,007957;54,901404;78,763636;96,666667;66,75;92,875155;513;58,384523;2;2;3
14839;3;ESC. ESP. DE LENG. Y JARDIN INFANTIL NUBELUZ; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0;38,8062;54,639341;0;100;0;95,371896;512;52,639127;2;2;3
14845;8;ESC.ESPEC. DE LENGUAJE ANTU; ; ;3;2;5;51;5102;CASABLANCA;53;VALPARAÍSO;0; ; ;0;100;0;92,083506;551;63,595347;2;2;3
14846;6;CENTRO EDUCACIONAL CEVAL LTDA.; ; ;3;2;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;0;45,529191;53,83111;54,395;100;30;75,525401;532;55,297799;2;2;3
14847;4;JARDIN INFANTIL PIECECITOS DE NIÑOS; ; ;3;2;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;0;42,498843;54,437429;69,54;100;64,8;92,875155;511;60,811986;2;2;3
14848;2;ESCUELA PART. ANNY SCHOOL; ; ;3;2;5;55;5504;LA CRUZ;51;QUILLOTA;0;36,74295;47,360804;92,14;100;95,75;95,746511;512;60,236049;2;2;3
14850;4;ESCUELA ESPECIAL QUILLAGUA; ; ;3;2;5;51;5103;CONCÓN;53;VALPARAÍSO;0; ; ;85,675;100;67,5;100;551;92,901429;2;2;3
14851;2;JARDIN INFANTIL TIA MONONA; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0;38,8062;54,639341;0;100;0;92,875155;512;52,089844;2;2;3
14852;0;CENTRO DE EDUC. DE ADULTOS PITAGORAS; ; ;3;2;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;0;45,529191;53,83111;67,365;83,333333;50,75;76,098474;532;56,906242;2;2;3
14854;7;ESC. ESPEC. DE LENGUAJE PEQUENINO; ; ;3;2;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;0; ; ;69,4625;100;47,15;92,083506;551;82,238918;2;2;3
14856;3;SUNNYLAND SCHOOL; ; ;3;2;5;57;5701;SAN FELIPE;52;LOS ANDES;0;41,645181;54,491833;76,045;100;49,516667;91,101499;532;59,747293;2;2;3
14859;8;ESC. ESPECIAL DE LENGUAJE EDUCATEL; ; ;3;2;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;0; ; ;0;100;0;92,083506;551;63,595347;2;2;3
14860;1;COLEGIO HERMANO EUGENIO EYRAUD; ; ;3;2;5;52;5201;ISLA DE PASCUA;53;VALPARAÍSO;0;39,012302;45,634538;90;100;97,916667;90,916001;531;59,509576;2;2;3
14862;8;COLEGIO NAZAREO; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0;34,912203;52,680427;79,385;100;64,416667;92,02732;513;57,897979;2;2;3
14863;6;ESC.ESPEC DE LENGUAJE SAN GABRIEL; ; ;3;2;5;51;5107;QUINTERO;53;VALPARAÍSO;0; ; ;74,1875;100;66,5;92,083506;551;85,813204;2;2;3
